Movie_id,Title,import_feat
775,Cars 2," Owen Wilson, Larry the Cable Guy,Michael Caine, Emily Mortimer John Lasseter Animation,Adventure,Comedy Cars 2"
776,31," Malcolm McDowell, Richard Brake, Jeff Daniel Phillips,Sheri Moon Zombie Rob Zombie Horror,Thriller 31"
777,Final Girl," Abigail Breslin, Wes Bentley, Logan Huffman,Alexander Ludwig Tyler Shields Action,Thriller Final Girl"
778,Chalk It Up," Maddy Curley, John DeLuca, Nikki SooHoo, Drew Seeley Hisonni Johnson Comedy Chalk It Up"
779,The Man Who Knew Infinity," Dev Patel, Jeremy Irons, Malcolm Sinclair, Raghuvir Joshi Matt Brown Biography,Drama The Man Who Knew Infinity"
780,Unknown," Liam Neeson, Diane Kruger, January Jones,Aidan Quinn Jaume Collet-Serra Action,Mystery,Thriller Unknown"
781,Self/less," Ryan Reynolds, Natalie Martinez, Matthew Goode,Ben Kingsley Tarsem Singh Action,Mystery,Sci-Fi Self/less"
782,Mr. Brooks," Kevin Costner, Demi Moore, William Hurt, Dane Cook Bruce A. Evans Crime,Drama,Thriller Mr. Brooks"
783,Tramps," Callum Turner, Grace Van Patten, Michal Vondel, Mike Birbiglia Adam Leon Comedy,Romance Tramps"
784,Before We Go," Chris Evans, Alice Eve, Emma Fitzpatrick, John Cullum Chris Evans Comedy,Drama,Romance Before We Go"
785,Captain Phillips," Tom Hanks, Barkhad Abdi, Barkhad Abdirahman,Catherine Keener Paul Greengrass Biography,Drama,Thriller Captain Phillips"
786,The Secret Scripture," Rooney Mara, Eric Bana, Theo James, Aidan Turner Jim Sheridan Drama The Secret Scripture"
787,Max Steel," Ben Winchell, Josh Brener, Maria Bello, Andy Garcia Stewart Hendler Action,Adventure,Family Max Steel"
788,Hotel Transylvania 2," Adam Sandler, Andy Samberg, Selena Gomez, Kevin James Genndy Tartakovsky Animation,Comedy,Family Hotel Transylvania 2"
789,Hancock," Will Smith, Charlize Theron, Jason Bateman, Jae Head Peter Berg Action,Crime,Drama Hancock"
790,Sisters," Amy Poehler, Tina Fey, Maya Rudolph, Ike Barinholtz Jason Moore Comedy Sisters"
791,The Family," Robert De Niro, Michelle Pfeiffer, Dianna Agron, John D'Leo Luc Besson Comedy,Crime,Thriller The Family"
792,Zack and Miri Make a Porno," Seth Rogen, Elizabeth Banks, Craig Robinson, Gerry Bednob Kevin Smith Comedy,Romance Zack and Miri Make a Porno"
793,Ma vie de Courgette," Gaspard Schlatter, Sixtine Murat, Paulin Jaccoud,Michel Vuillermoz Claude Barras Animation,Comedy,Drama Ma vie de Courgette"
794,Man on a Ledge," Sam Worthington, Elizabeth Banks, Jamie Bell, Mandy Gonzalez Asger Leth Action,Crime,Thriller Man on a Ledge"
795,No Strings Attached," Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes Ivan Reitman Comedy,Romance No Strings Attached"
796,Rescue Dawn," Christian Bale, Steve Zahn, Jeremy Davies, Zach Grenier Werner Herzog Adventure,Biography,Drama Rescue Dawn"
797,Despicable Me 2," Steve Carell, Kristen Wiig, Benjamin Bratt, Miranda Cosgrove Pierre Coffin Animation,Adventure,Comedy Despicable Me 2"
798,A Walk Among the Tombstones," Liam Neeson, Dan Stevens, David Harbour, Boyd Holbrook Scott Frank Crime,Drama,Mystery A Walk Among the Tombstones"
799,The World's End," Simon Pegg, Nick Frost, Martin Freeman, Rosamund Pike Edgar Wright Action,Comedy,Sci-Fi The World's End"
800,Yoga Hosers," Lily-Rose Depp, Harley Quinn Smith, Johnny Depp,Adam Brody Kevin Smith Comedy,Fantasy,Horror Yoga Hosers"
801,Seven Psychopaths," Colin Farrell, Woody Harrelson, Sam Rockwell,Christopher Walken Martin McDonagh Comedy,Crime Seven Psychopaths"
802,Beowulf," Ray Winstone, Crispin Glover, Angelina Jolie,Robin Wright Robert Zemeckis Animation,Action,Adventure Beowulf"
803,Jack Ryan: Shadow Recruit," Chris Pine, Kevin Costner, Keira Knightley,Kenneth Branagh Kenneth Branagh Action,Drama,Thriller Jack Ryan: Shadow Recruit"
804,1408," John Cusack, Samuel L. Jackson, Mary McCormack, Paul Birchard Mikael Håfström Fantasy,Horror 1408"
805,The Gambler," Mark Wahlberg, Jessica Lange, John Goodman, Brie Larson Rupert Wyatt Crime,Drama,Thriller The Gambler"
806,Prince of Persia: The Sands of Time," Jake Gyllenhaal, Gemma Arterton, Ben Kingsley,Alfred Molina Mike Newell Action,Adventure,Fantasy Prince of Persia: The Sands of Time"
807,The Spectacular Now," Miles Teller, Shailene Woodley, Kyle Chandler,Jennifer Jason Leigh James Ponsoldt Comedy,Drama,Romance The Spectacular Now"
808,A United Kingdom," David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport Amma Asante Biography,Drama,Romance A United Kingdom"
809,USS Indianapolis: Men of Courage," Nicolas Cage, Tom Sizemore, Thomas Jane,Matt Lanter Mario Van Peebles Action,Drama,History USS Indianapolis: Men of Courage"
810,Turbo Kid," Munro Chambers, Laurence Leboeuf, Michael Ironside, Edwin Wright François Simard Action,Adventure,Comedy Turbo Kid"
811,Mama," Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse Andrés Muschietti Horror,Thriller Mama"
812,Orphan," Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman, CCH Pounder Jaume Collet-Serra Horror,Mystery,Thriller Orphan"
813,To Rome with Love," Woody Allen, Penélope Cruz, Jesse Eisenberg, Ellen Page Woody Allen Comedy,Romance To Rome with Love"
814,Fantastic Mr. Fox," George Clooney, Meryl Streep, Bill Murray, Jason Schwartzman Wes Anderson Animation,Adventure,Comedy Fantastic Mr. Fox"
815,Inside Man," Denzel Washington, Clive Owen, Jodie Foster,Christopher Plummer Spike Lee Crime,Drama,Mystery Inside Man"
816,I.T.," Pierce Brosnan, Jason Barry, Karen Moskow, Kai Ryssdal John Moore Crime,Drama,Mystery I.T."
817,127 Hours," James Franco, Amber Tamblyn, Kate Mara, Sean Bott Danny Boyle Adventure,Biography,Drama 127 Hours"
818,Annabelle," Ward Horton, Annabelle Wallis, Alfre Woodard,Tony Amendola John R. Leonetti Horror,Mystery,Thriller Annabelle"
819,Wolves at the Door," Katie Cassidy, Elizabeth Henstridge, Adam Campbell, Miles Fisher John R. Leonetti Horror,Thriller Wolves at the Door"
820,Suite Française," Michelle Williams, Kristin Scott Thomas, Margot Robbie,Eric Godon Saul Dibb Drama,Romance,War Suite Française"
821,The Imaginarium of Doctor Parnassus," Christopher Plummer, Lily Cole, Heath Ledger,Andrew Garfield Terry Gilliam Adventure,Fantasy,Mystery The Imaginarium of Doctor Parnassus"
822,G.I. Joe: The Rise of Cobra," Dennis Quaid, Channing Tatum, Marlon Wayans,Adewale Akinnuoye-Agbaje Stephen Sommers Action,Adventure,Sci-Fi G.I. Joe: The Rise of Cobra"
823,Christine," Rebecca Hall, Michael C. Hall, Tracy Letts, Maria Dizzia Antonio Campos Biography,Drama Christine"
824,Man Down," Shia LaBeouf, Jai Courtney, Gary Oldman, Kate Mara Dito Montiel Drama,Thriller Man Down"
825,Crawlspace," Michael Vartan, Erin Moriarty, Nadine Velazquez,Ronnie Gene Blevins Phil Claydon Horror,Thriller Crawlspace"
826,Shut In," Naomi Watts, Charlie Heaton, Jacob Tremblay,Oliver Platt Farren Blackburn Drama,Horror,Thriller Shut In"
827,The Warriors Gate," Mark Chao, Ni Ni, Dave Bautista, Sienna Guillory Matthias Hoene Action,Adventure,Fantasy The Warriors Gate"
828,Grindhouse," Kurt Russell, Rose McGowan, Danny Trejo, Zoë Bell Robert Rodriguez Action,Horror,Thriller Grindhouse"
829,Disaster Movie," Carmen Electra, Vanessa Lachey,Nicole Parker, Matt Lanter Jason Friedberg Comedy Disaster Movie"
830,Rocky Balboa," Sylvester Stallone, Antonio Tarver, Milo Ventimiglia, Burt Young Sylvester Stallone Drama,Sport Rocky Balboa"
831,Diary of a Wimpy Kid: Dog Days," Zachary Gordon, Robert Capron, Devon Bostick,Steve Zahn David Bowers Comedy,Family Diary of a Wimpy Kid: Dog Days"
832,Jane Eyre," Mia Wasikowska, Michael Fassbender, Jamie Bell, Su Elliot Cary Joji Fukunaga Drama,Romance Jane Eyre"
833,Fool's Gold," Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena Andy Tennant Action,Adventure,Comedy Fool's Gold"
834,The Dictator," Sacha Baron Cohen, Anna Faris, John C. Reilly, Ben Kingsley Larry Charles Comedy The Dictator"
835,The Loft," Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet Erik Van Looy Mystery,Romance,Thriller The Loft"
836,Bacalaureat," Adrian Titieni, Maria-Victoria Dragus, Lia Bugnar,Malina Manovici Cristian Mungiu Crime,Drama Bacalaureat"
837,You Don't Mess with the Zohan," Adam Sandler, John Turturro, Emmanuelle Chriqui,Nick Swardson Dennis Dugan Action,Comedy You Don't Mess with the Zohan"
838,Exposed," Ana de Armas, Keanu Reeves, Christopher McDonald, Mira Sorvino Gee Malik Linton Crime,Drama,Mystery Exposed"
839,Maudie," Ethan Hawke, Sally Hawkins, Kari Matchett, Zachary Bennett Aisling Walsh Biography,Drama,Romance Maudie"
840,Horrible Bosses 2," Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston Sean Anders Comedy,Crime Horrible Bosses 2"
841,A Bigger Splash," Tilda Swinton, Matthias Schoenaerts, Ralph Fiennes, Dakota Johnson Luca Guadagnino Drama,Thriller A Bigger Splash"
842,Melancholia," Kirsten Dunst, Charlotte Gainsbourg, Kiefer Sutherland, Alexander Skarsgård Lars von Trier Drama Melancholia"
843,The Princess and the Frog," Anika Noni Rose, Keith David, Oprah Winfrey, Bruno Campos Ron Clements Animation,Adventure,Comedy The Princess and the Frog"
844,Unstoppable," Denzel Washington, Chris Pine, Rosario Dawson, Ethan Suplee Tony Scott Action,Thriller Unstoppable"
845,Flight," Denzel Washington, Nadine Velazquez, Don Cheadle, John Goodman Robert Zemeckis Drama,Thriller Flight"
846,Home," Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez Tim Johnson Animation,Adventure,Comedy Home"
847,La migliore offerta," Geoffrey Rush, Jim Sturgess, Sylvia Hoeks,Donald Sutherland Giuseppe Tornatore Crime,Drama,Mystery La migliore offerta"
848,Mean Dreams," Sophie Nélisse, Josh Wiggins, Joe Cobden, Bill Paxton Nathan Morlando Thriller Mean Dreams"
849,42," Chadwick Boseman, T.R. Knight, Harrison Ford,Nicole Beharie Brian Helgeland Biography,Drama,Sport 42"
850,21," Jim Sturgess, Kate Bosworth, Kevin Spacey, Aaron Yoo Robert Luketic Crime,Drama,Thriller 21"
851,Begin Again," Keira Knightley, Mark Ruffalo, Adam Levine, Hailee Steinfeld John Carney Drama,Music Begin Again"
852,Out of the Furnace," Christian Bale, Casey Affleck, Zoe Saldana, Woody Harrelson Scott Cooper Crime,Drama,Thriller Out of the Furnace"
853,Vicky Cristina Barcelona," Rebecca Hall, Scarlett Johansson, Javier Bardem,Christopher Evan Welch Woody Allen Drama,Romance Vicky Cristina Barcelona"
854,Kung Fu Panda," Jack Black, Ian McShane,Angelina Jolie, Dustin Hoffman Mark Osborne Animation,Action,Adventure Kung Fu Panda"
855,Barbershop: The Next Cut," Ice Cube, Regina Hall, Anthony Anderson, Eve Malcolm D. Lee Comedy,Drama Barbershop: The Next Cut"
856,Terminator Salvation," Christian Bale, Sam Worthington, Anton Yelchin, Moon Bloodgood McG Action,Adventure,Drama Terminator Salvation"
857,Freedom Writers," Hilary Swank, Imelda Staunton, Patrick Dempsey, Scott Glenn Richard LaGravenese Biography,Crime,Drama Freedom Writers"
858,The Hills Have Eyes," Ted Levine, Kathleen Quinlan, Dan Byrd, Emilie de Ravin Alexandre Aja Horror The Hills Have Eyes"
859,Changeling," Angelina Jolie, Colm Feore, Amy Ryan, Gattlin Griffith Clint Eastwood Biography,Drama,Mystery Changeling"
860,Remember Me," Robert Pattinson, Emilie de Ravin, Caitlyn Rund,Moisés Acevedo Allen Coulter Drama,Romance Remember Me"
861,Koe no katachi," Miyu Irino, Saori Hayami, Aoi Yuki, Kenshô Ono Naoko Yamada Animation,Drama,Romance Koe no katachi"
862,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"," Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette Miguel Arteta Comedy,Family Alexander and the Terrible, Horrible, No Good, Very Bad Day"
863,Locke," Tom Hardy, Olivia Colman, Ruth Wilson, Andrew Scott Steven Knight Drama Locke"
864,The 9th Life of Louis Drax," Jamie Dornan, Aiden Longworth, Sarah Gadon,Aaron Paul Alexandre Aja Mystery,Thriller The 9th Life of Louis Drax"
865,Horns," Daniel Radcliffe, Juno Temple, Max Minghella, Joe Anderson Alexandre Aja Drama,Fantasy,Horror Horns"
866,Indignation," Logan Lerman, Sarah Gadon, Tijuana Ricks, Sue Dahlman James Schamus Drama,Romance Indignation"
867,The Stanford Prison Experiment," Ezra Miller, Tye Sheridan, Billy Crudup, Olivia Thirlby Kyle Patrick Alvarez Biography,Drama,History The Stanford Prison Experiment"
868,Diary of a Wimpy Kid: Rodrick Rules," Zachary Gordon, Devon Bostick, Robert Capron,Rachael Harris David Bowers Comedy,Family Diary of a Wimpy Kid: Rodrick Rules"
869,Mission: Impossible III," Tom Cruise, Michelle Monaghan, Ving Rhames, Philip Seymour Hoffman J.J. Abrams Action,Adventure,Thriller Mission: Impossible III"
870,En man som heter Ove," Rolf Lassgård, Bahar Pars, Filip Berg, Ida Engvoll Hannes Holm Comedy,Drama En man som heter Ove"
871,Dragonball Evolution," Justin Chatwin, James Marsters, Yun-Fat Chow, Emmy Rossum James Wong Action,Adventure,Fantasy Dragonball Evolution"
872,Red Dawn," Chris Hemsworth, Isabel Lucas, Josh Hutcherson, Josh Peck Dan Bradley Action,Thriller Red Dawn"
873,One Day," Anne Hathaway, Jim Sturgess, Patricia Clarkson,Tom Mison Lone Scherfig Drama,Romance One Day"
874,Life as We Know It," Katherine Heigl, Josh Duhamel, Josh Lucas, Alexis Clagett Greg Berlanti Comedy,Drama,Romance Life as We Know It"
875,28 Weeks Later," Jeremy Renner, Rose Byrne, Robert Carlyle, Harold Perrineau Juan Carlos Fresnadillo Drama,Horror,Sci-Fi 28 Weeks Later"
876,Warm Bodies," Nicholas Hoult, Teresa Palmer, John Malkovich,Analeigh Tipton Jonathan Levine Comedy,Horror,Romance Warm Bodies"
877,Blue Jasmine," Cate Blanchett, Alec Baldwin, Peter Sarsgaard, Sally Hawkins Woody Allen Drama Blue Jasmine"
878,G.I. Joe: Retaliation," Dwayne Johnson, Channing Tatum, Adrianne Palicki,Byung-hun Lee Jon M. Chu Action,Adventure,Sci-Fi G.I. Joe: Retaliation"
879,Wrath of the Titans," Sam Worthington, Liam Neeson, Rosamund Pike, Ralph Fiennes Jonathan Liebesman Action,Adventure,Fantasy Wrath of the Titans"
880,Shin Gojira," Hiroki Hasegawa, Yutaka Takenouchi,Satomi Ishihara, Ren Ôsugi Hideaki Anno Action,Adventure,Drama Shin Gojira"
881,Saving Mr. Banks," Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell John Lee Hancock Biography,Comedy,Drama Saving Mr. Banks"
882,Transcendence," Johnny Depp, Rebecca Hall, Morgan Freeman, Cillian Murphy Wally Pfister Drama,Mystery,Romance Transcendence"
883,Rio," Jesse Eisenberg, Anne Hathaway, George Lopez,Karen Disher Carlos Saldanha Animation,Adventure,Comedy Rio"
884,Equals," Nicholas Hoult, Kristen Stewart, Vernetta Lopez,Scott Lawrence Drake Doremus Drama,Romance,Sci-Fi Equals"
885,Babel," Brad Pitt, Cate Blanchett, Gael García Bernal, Mohamed Akhzam Alejandro González Iñárritu Drama Babel"
886,The Tree of Life," Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken Terrence Malick Drama,Fantasy The Tree of Life"
887,The Lucky One," Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart Scott Hicks Drama,Romance The Lucky One"
888,Piranha 3D," Elisabeth Shue, Jerry O'Connell, Richard Dreyfuss,Ving Rhames Alexandre Aja Comedy,Horror,Thriller Piranha 3D"
889,50/50," Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard Jonathan Levine Comedy,Drama,Romance 50/50"
890,The Intent," Dylan Duffus, Scorcher,Shone Romulus, Jade Asha Femi Oyeniran Crime,Drama The Intent"
891,This Is 40," Paul Rudd, Leslie Mann, Maude Apatow, Iris Apatow Judd Apatow Comedy,Romance This Is 40"
892,Real Steel," Hugh Jackman, Evangeline Lilly, Dakota Goyo,Anthony Mackie Shawn Levy Action,Drama,Family Real Steel"
893,Sex and the City," Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon, Kristin Davis Michael Patrick King Comedy,Drama,Romance Sex and the City"
894,Rambo," Sylvester Stallone, Julie Benz, Matthew Marsden, Graham McTavish Sylvester Stallone Action,Thriller,War Rambo"
895,Planet Terror," Rose McGowan, Freddy Rodríguez, Josh Brolin,Marley Shelton Robert Rodriguez Action,Comedy,Horror Planet Terror"
896,Concussion," Will Smith, Alec Baldwin, Albert Brooks, David Morse Peter Landesman Biography,Drama,Sport Concussion"
897,The Fall," Lee Pace, Catinca Untaru, Justine Waddell, Kim Uylenbroek Tarsem Singh Adventure,Comedy,Drama The Fall"
898,The Ugly Truth," Katherine Heigl, Gerard Butler, Bree Turner, Eric Winter Robert Luketic Comedy,Romance The Ugly Truth"
899,Bride Wars," Kate Hudson, Anne Hathaway, Candice Bergen, Bryan Greenberg Gary Winick Comedy,Romance Bride Wars"
900,Sleeping with Other People," Jason Sudeikis, Alison Brie, Jordan Carlos,Margarita Levieva Leslye Headland Comedy,Drama,Romance Sleeping with Other People"
901,Snakes on a Plane," Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard David R. Ellis Action,Adventure,Crime Snakes on a Plane"
902,What If," Daniel Radcliffe, Zoe Kazan, Megan Park, Adam Driver Michael Dowse Comedy,Romance What If"
903,How to Train Your Dragon 2," Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson Dean DeBlois Animation,Action,Adventure How to Train Your Dragon 2"
904,RoboCop," Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish José Padilha Action,Crime,Sci-Fi RoboCop"
905,In Dubious Battle," Nat Wolff, James Franco, Vincent D'Onofrio, Selena Gomez James Franco Drama In Dubious Battle"
906,"Hello, My Name Is Doris"," Sally Field, Max Greenfield, Tyne Daly, Wendi McLendon-Covey Michael Showalter Comedy,Drama,Romance Hello, My Name Is Doris"
907,Ocean's Thirteen," George Clooney, Brad Pitt, Matt Damon,Michael Mantell Steven Soderbergh Crime,Thriller Ocean's Thirteen"
908,Slither," Nathan Fillion, Elizabeth Banks, Michael Rooker, Don Thompson James Gunn Comedy,Horror,Sci-Fi Slither"
909,Contagion," Matt Damon, Kate Winslet, Jude Law, Gwyneth Paltrow Steven Soderbergh Drama,Thriller Contagion"
910,Il racconto dei racconti - Tale of Tales," Salma Hayek, Vincent Cassel, Toby Jones, John C. Reilly Matteo Garrone Drama,Fantasy,Horror Il racconto dei racconti - Tale of Tales"
911,I Am the Pretty Thing That Lives in the House," Ruth Wilson, Paula Prentiss, Lucy Boynton, Bob Balaban Oz Perkins Thriller I Am the Pretty Thing That Lives in the House"
912,Bridge to Terabithia," Josh Hutcherson, AnnaSophia Robb, Zooey Deschanel, Robert Patrick Gabor Csupo Adventure,Drama,Family Bridge to Terabithia"
913,Coherence," Emily Baldoni, Maury Sterling, Nicholas Brendon, Elizabeth Gracen James Ward Byrkit Mystery,Sci-Fi,Thriller Coherence"
914,Notorious," Jamal Woolard, Anthony Mackie, Derek Luke,Momo Dione George Tillman Jr. Biography,Crime,Drama Notorious"
915,Goksung," Jun Kunimura, Jung-min Hwang, Do-won Kwak, Woo-hee Chun Hong-jin Na Drama,Fantasy,Horror Goksung"
916,The Expendables 2," Sylvester Stallone, Liam Hemsworth, Randy Couture,Jean-Claude Van Damme Simon West Action,Adventure,Thriller The Expendables 2"
917,The Girl Next Door," William Atherton, Blythe Auffarth, Blanche Baker,Kevin Chamberlin Gregory Wilson Crime,Drama,Horror The Girl Next Door"
918,Perfume: The Story of a Murderer," Ben Whishaw, Dustin Hoffman, Alan Rickman,Francesc Albiol Tom Tykwer Crime,Drama,Fantasy Perfume: The Story of a Murderer"
919,The Golden Compass," Nicole Kidman, Daniel Craig, Dakota Blue Richards, Ben Walker Chris Weitz Adventure,Family,Fantasy The Golden Compass"
920,Centurion," Michael Fassbender, Dominic West, Olga Kurylenko,Andreas Wisniewski Neil Marshall Action,Adventure,Drama Centurion"
921,Scouts Guide to the Zombie Apocalypse," Tye Sheridan, Logan Miller, Joey Morgan,Sarah Dumont Christopher Landon Action,Comedy,Horror Scouts Guide to the Zombie Apocalypse"
922,17 Again," Zac Efron, Matthew Perry, Leslie Mann, Thomas Lennon Burr Steers Comedy,Drama,Family 17 Again"
923,No Escape," Lake Bell, Pierce Brosnan, Owen Wilson,Chatchawai Kamonsakpitak John Erick Dowdle Action,Thriller No Escape"
924,Superman Returns," Brandon Routh, Kevin Spacey, Kate Bosworth, James Marsden Bryan Singer Action,Adventure,Sci-Fi Superman Returns"
925,The Twilight Saga: Breaking Dawn - Part 1," Kristen Stewart, Robert Pattinson, Taylor Lautner, Gil Birmingham Bill Condon Adventure,Drama,Fantasy The Twilight Saga: Breaking Dawn - Part 1"
926,Precious," Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey Lee Daniels Drama Precious"
927,The Sea of Trees," Matthew McConaughey, Naomi Watts, Ken Watanabe,Ryoko Seta Gus Van Sant Drama The Sea of Trees"
928,Good Kids," Zoey Deutch, Nicholas Braun, Mateo Arias, Israel Broussard Chris McCoy Comedy Good Kids"
929,The Master," Philip Seymour Hoffman, Joaquin Phoenix,Amy Adams, Jesse Plemons Paul Thomas Anderson Drama The Master"
930,Footloose," Kenny Wormald, Julianne Hough, Dennis Quaid,Andie MacDowell Craig Brewer Comedy,Drama,Music Footloose"
931,If I Stay," Chloë Grace Moretz, Mireille Enos, Jamie Blackley,Joshua Leonard R.J. Cutler Drama,Fantasy,Music If I Stay"
932,The Ticket," Dan Stevens, Malin Akerman, Oliver Platt, Kerry Bishé Ido Fluk Drama The Ticket"
933,Detour," Tye Sheridan, Emory Cohen, Bel Powley,Stephen Moyer Christopher Smith Thriller Detour"
934,The Love Witch," Samantha Robinson, Jeffrey Vincent Parise, Laura Waddell, Gian Keys Anna Biller Comedy,Horror The Love Witch"
935,Talladega Nights: The Ballad of Ricky Bobby," Will Ferrell, John C. Reilly, Sacha Baron Cohen, Gary Cole Adam McKay Action,Comedy,Sport Talladega Nights: The Ballad of Ricky Bobby"
936,The Human Centipede (First Sequence)," Dieter Laser, Ashley C. Williams, Ashlynn Yennie, Akihiro Kitamura Tom Six Horror The Human Centipede (First Sequence)"
937,Super," Rainn Wilson, Ellen Page, Liv Tyler, Kevin Bacon James Gunn Comedy,Drama Super"
938,The Siege of Jadotville," Jamie Dornan, Mark Strong, Jason O'Mara, Michael McElhatton Richie Smyth Action,Drama,Thriller The Siege of Jadotville"
939,Up in the Air," George Clooney, Vera Farmiga, Anna Kendrick,Jason Bateman Jason Reitman Drama,Romance Up in the Air"
940,The Midnight Meat Train," Vinnie Jones, Bradley Cooper, Leslie Bibb, Brooke Shields Ryûhei Kitamura Horror,Mystery The Midnight Meat Train"
941,The Twilight Saga: Eclipse," Kristen Stewart, Robert Pattinson, Taylor Lautner,Xavier Samuel David Slade Adventure,Drama,Fantasy The Twilight Saga: Eclipse"
942,Transpecos," Johnny Simmons, Gabriel Luna, Clifton Collins Jr.,David Acord Greg Kwedar Thriller Transpecos"
943,What's Your Number?," Anna Faris, Chris Evans, Ari Graynor, Blythe Danner Mark Mylod Comedy,Romance What's Your Number?"
944,Riddick," Vin Diesel, Karl Urban, Katee Sackhoff, Jordi Mollà David Twohy Action,Sci-Fi,Thriller Riddick"
945,Triangle," Melissa George, Joshua McIvor, Jack Taylor,Michael Dorman Christopher Smith Fantasy,Mystery,Thriller Triangle"
946,The Butler," Forest Whitaker, Oprah Winfrey, John Cusack, Jane Fonda Lee Daniels Biography,Drama The Butler"
947,King Cobra," Garrett Clayton, Christian Slater, Molly Ringwald,James Kelley Justin Kelly Crime,Drama King Cobra"
948,After Earth," Jaden Smith, David Denman, Will Smith,Sophie Okonedo M. Night Shyamalan Action,Adventure,Sci-Fi After Earth"
949,Kicks," Jahking Guillory, Christopher Jordan Wallace,Christopher Meyer, Kofi Siriboe Justin Tipping Adventure Kicks"
950,Me and Earl and the Dying Girl," Thomas Mann, RJ Cyler, Olivia Cooke, Nick Offerman Alfonso Gomez-Rejon Comedy,Drama Me and Earl and the Dying Girl"
951,The Descendants," George Clooney, Shailene Woodley, Amara Miller, Nick Krause Alexander Payne Comedy,Drama The Descendants"
952,Sex and the City 2," Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon Michael Patrick King Comedy,Drama,Romance Sex and the City 2"
953,The Kings of Summer," Nick Robinson, Gabriel Basso, Moises Arias,Nick Offerman Jordan Vogt-Roberts Adventure,Comedy,Drama The Kings of Summer"
954,Death Race," Jason Statham, Joan Allen, Tyrese Gibson, Ian McShane Paul W.S. Anderson Action,Sci-Fi,Thriller Death Race"
955,That Awkward Moment," Zac Efron, Michael B. Jordan, Miles Teller, Imogen Poots Tom Gormican Comedy,Romance That Awkward Moment"
956,Legion," Paul Bettany, Dennis Quaid, Charles S. Dutton, Lucas Black Scott Stewart Action,Fantasy,Horror Legion"
957,End of Watch," Jake Gyllenhaal, Michael Peña, Anna Kendrick, America Ferrera David Ayer Crime,Drama,Thriller End of Watch"
958,3 Days to Kill," Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard McG Action,Drama,Thriller 3 Days to Kill"
959,Lucky Number Slevin," Josh Hartnett, Ben Kingsley, Morgan Freeman, Lucy Liu Paul McGuigan Crime,Drama,Mystery Lucky Number Slevin"
960,Trance," James McAvoy, Rosario Dawson, Vincent Cassel,Danny Sapani Danny Boyle Crime,Drama,Mystery Trance"
961,Into the Forest," Ellen Page, Evan Rachel Wood, Max Minghella,Callum Keith Rennie Patricia Rozema Drama,Sci-Fi,Thriller Into the Forest"
962,The Other Boleyn Girl," Natalie Portman, Scarlett Johansson, Eric Bana,Jim Sturgess Justin Chadwick Biography,Drama,History The Other Boleyn Girl"
963,I Spit on Your Grave," Sarah Butler, Jeff Branson, Andrew Howard,Daniel Franzese Steven R. Monroe Crime,Horror,Thriller I Spit on Your Grave"
964,Custody," Viola Davis, Hayden Panettiere, Catalina Sandino Moreno, Ellen Burstyn James Lapine Drama Custody"
965,Inland Empire," Laura Dern, Jeremy Irons, Justin Theroux, Karolina Gruszka David Lynch Drama,Mystery,Thriller Inland Empire"
966,L'odyssée," Lambert Wilson, Pierre Niney, Audrey Tautou,Laurent Lucas Jérôme Salle Adventure,Biography L'odyssée"
967,The Walk," Joseph Gordon-Levitt, Charlotte Le Bon,Guillaume Baillargeon, Émilie Leclerc Robert Zemeckis Adventure,Biography,Crime The Walk"
968,Wrecker," Anna Hutchison, Andrea Whitburn, Jennifer Koenig,Michael Dickson Micheal Bafaro Action,Horror,Thriller Wrecker"
969,The Lone Ranger," Johnny Depp, Armie Hammer, William Fichtner,Tom Wilkinson Gore Verbinski Action,Adventure,Western The Lone Ranger"
970,Texas Chainsaw 3D," Alexandra Daddario, Tania Raymonde, Scott Eastwood, Trey Songz John Luessenhop Horror,Thriller Texas Chainsaw 3D"
971,Disturbia," Shia LaBeouf, David Morse, Carrie-Anne Moss, Sarah Roemer D.J. Caruso Drama,Mystery,Thriller Disturbia"
